Model,Dataset,Metric,Fold,Value,Mean
MLP (Proposed),MC2,GLR mean,3,0.02963083014704873,0.03
MLP (Proposed),MC2,GLR mean,4,0.029986867846220927,0.03
MLP (Proposed),MC2,GLR mean,5,0.030166278658573218,0.03
MLP (Proposed),MC2,Hit@10,1,0.9979454593135638,1.0
MLP (Proposed),MC2,Hit@10,2,1.0104282368026853,1.0
MLP (Proposed),MC2,Hit@10,3,1.0008805882678886,1.0
MLP (Proposed),MC2,Hit@10,4,1.0030755931444564,1.0
MLP (Proposed),MC2,Hit@10,5,0.9876701224714064,1.0
MLP (Proposed),MC2,ECE,1,0.14001216984798265,0.14
MLP (Proposed),MC2,ECE,2,0.13924949162406125,0.14
MLP (Proposed),MC2,ECE,3,0.13993944280787562,0.14
MLP (Proposed),MC2,ECE,4,0.13939360520707703,0.14
MLP (Proposed),MC2,ECE,5,0.14140529051300355,0.14
MLP (Proposed),MC2,Reliability Score,1,0.8152875393639069,0.82
MLP (Proposed),MC2,Reliability Score,2,0.8181697740916698,0.82
MLP (Proposed),MC2,Reliability Score,3,0.8264064327224115,0.82
MLP (Proposed),MC2,Reliability Score,4,0.821174517940584,0.82
MLP (Proposed),MC2,Reliability Score,5,0.8189617358814277,0.82
MLP (Proposed),MW1,AUC mean,1,0.6802515887664954,0.67
MLP (Proposed),MW1,AUC mean,2,0.6701543240350517,0.67
MLP (Proposed),MW1,AUC mean,3,0.681659999032094,0.67
MLP (Proposed),MW1,AUC mean,4,0.6652034130138071,0.67
MLP (Proposed),MW1,AUC mean,5,0.6527306751525519,0.67
MLP (Proposed),MW1,F1 mean,1,0.2597012417546421,0.26
MLP (Proposed),MW1,F1 mean,2,0.25985247394849253,0.26
MLP (Proposed),MW1,F1 mean,3,0.26347022655540553,0.26
MLP (Proposed),MW1,F1 mean,4,0.2569817610548572,0.26
MLP (Proposed),MW1,F1 mean,5,0.25999429668660273,0.26
MLP (Proposed),MW1,Precision mean,1,0.2672250338824786,0.27
MLP (Proposed),MW1,Precision mean,2,0.2711763279474945,0.27
MLP (Proposed),MW1,Precision mean,3,0.2727790745168798,0.27
MLP (Proposed),MW1,Precision mean,4,0.27077439098278877,0.27
MLP (Proposed),MW1,Precision mean,5,0.26804517267035854,0.27
MLP (Proposed),MW1,Recall mean,1,0.27040142915987864,0.27
MLP (Proposed),MW1,Recall mean,2,0.27351006761461244,0.27
MLP (Proposed),MW1,Recall mean,3,0.27196569430442524,0.27
MLP (Proposed),MW1,Recall mean,4,0.26801879271702866,0.27
MLP (Proposed),MW1,Recall mean,5,0.2661040162040553,0.27
MLP (Proposed),MW1,Brier mean,1,0.11015032069337125,0.11
MLP (Proposed),MW1,Brier mean,2,0.11103491778327983,0.11
MLP (Proposed),MW1,Brier mean,3,0.11039678688408411,0.11
MLP (Proposed),MW1,Brier mean,4,0.10924986031915099,0.11
MLP (Proposed),MW1,Brier mean,5,0.10916811432011382,0.11
MLP (Proposed),MW1,GLR mean,1,0.09078107135962976,0.09
MLP (Proposed),MW1,GLR mean,2,0.09007074618381936,0.09
MLP (Proposed),MW1,GLR mean,3,0.0890611046090073,0.09
MLP (Proposed),MW1,GLR mean,4,0.08945528252183357,0.09
MLP (Proposed),MW1,GLR mean,5,0.09063179532570999,0.09
MLP (Proposed),MW1,Hit@10,1,1.0062926962827106,1.0
MLP (Proposed),MW1,Hit@10,2,0.9973836628034533,1.0
MLP (Proposed),MW1,Hit@10,3,1.0071395592953336,1.0
MLP (Proposed),MW1,Hit@10,4,0.9989554889782459,1.0
MLP (Proposed),MW1,Hit@10,5,0.9902285926402561,1.0
MLP (Proposed),MW1,ECE,1,0.10025047375927894,0.1
MLP (Proposed),MW1,ECE,2,0.09907300867085013,0.1
MLP (Proposed),MW1,ECE,3,0.09890744780149319,0.1
MLP (Proposed),MW1,ECE,4,0.10120484374631573,0.1
MLP (Proposed),MW1,ECE,5,0.1005642260220621,0.1
MLP (Proposed),MW1,Reliability Score,1,0.8139524899330866,0.81
MLP (Proposed),MW1,Reliability Score,2,0.8000428568284015,0.81
MLP (Proposed),MW1,Reliability Score,3,0.8180480134413788,0.81
MLP (Proposed),MW1,Reliability Score,4,0.8111875632877384,0.81
MLP (Proposed),MW1,Reliability Score,5,0.806769076509395,0.81
MLP (Proposed),PC1,AUC mean,1,0.7457252515292505,0.76
MLP (Proposed),PC1,AUC mean,2,0.773408780562954,0.76
MLP (Proposed),PC1,AUC mean,3,0.7496289608413506,0.76
MLP (Proposed),PC1,AUC mean,4,0.7705505076357589,0.76
MLP (Proposed),PC1,AUC mean,5,0.7606864994306862,0.76
MLP (Proposed),PC1,F1 mean,1,0.2882777284949558,0.29
MLP (Proposed),PC1,F1 mean,2,0.2930844047898652,0.29
MLP (Proposed),PC1,F1 mean,3,0.28892319073649586,0.29
MLP (Proposed),PC1,F1 mean,4,0.2888053890389146,0.29
MLP (Proposed),PC1,F1 mean,5,0.29090928693976825,0.29
MLP (Proposed),PC1,Precision mean,1,0.3485440726565535,0.35
MLP (Proposed),PC1,Precision mean,2,0.3464934104193009,0.35
MLP (Proposed),PC1,Precision mean,3,0.3500507013733709,0.35
MLP (Proposed),PC1,Precision mean,4,0.35156150915430534,0.35
MLP (Proposed),PC1,Precision mean,5,0.3533503063964692,0.35
MLP (Proposed),PC1,Recall mean,1,0.26757522445551535,0.27
MLP (Proposed),PC1,Recall mean,2,0.2692802051916118,0.27
MLP (Proposed),PC1,Recall mean,3,0.2664462878718834,0.27
MLP (Proposed),PC1,Recall mean,4,0.2733749544910905,0.27
MLP (Proposed),PC1,Recall mean,5,0.2733233279898988,0.27
MLP (Proposed),PC1,Brier mean,1,0.09976804646011128,0.1
MLP (Proposed),PC1,Brier mean,2,0.10166058583343675,0.1
MLP (Proposed),PC1,Brier mean,3,0.09956541273540431,0.1
MLP (Proposed),PC1,Brier mean,4,0.0994602854574534,0.1
MLP (Proposed),PC1,Brier mean,5,0.09954566951359435,0.1
MLP (Proposed),PC1,GLR mean,1,0.08980602346292585,0.09
MLP (Proposed),PC1,GLR mean,2,0.09008594988416307,0.09
MLP (Proposed),PC1,GLR mean,3,0.08952520202533303,0.09
MLP (Proposed),PC1,GLR mean,4,0.09030999421575214,0.09
MLP (Proposed),PC1,GLR mean,5,0.09027283041182586,0.09
MLP (Proposed),PC1,Hit@10,1,1.0104116051451737,1.0
MLP (Proposed),PC1,Hit@10,2,0.9879169156669811,1.0
MLP (Proposed),PC1,Hit@10,3,1.0039223030142088,1.0
MLP (Proposed),PC1,Hit@10,4,0.9946582130449744,1.0
MLP (Proposed),PC1,Hit@10,5,1.0030909631286629,1.0
MLP (Proposed),PC1,ECE,1,0.10092293314178667,0.1
MLP (Proposed),PC1,ECE,2,0.09829347279927023,0.1
MLP (Proposed),PC1,ECE,3,0.10078663409608314,0.1
MLP (Proposed),PC1,ECE,4,0.09899672831021064,0.1
MLP (Proposed),PC1,ECE,5,0.10100023165264924,0.1
MLP (Proposed),PC1,Reliability Score,1,0.8086707594415861,0.81
MLP (Proposed),PC1,Reliability Score,2,0.8044415074732848,0.81
MLP (Proposed),PC1,Reliability Score,3,0.8113504852612602,0.81
MLP (Proposed),PC1,Reliability Score,4,0.8098392611289996,0.81
MLP (Proposed),PC1,Reliability Score,5,0.815697986694869,0.81
MLP (Proposed),PC2,AUC mean,1,0.7820840522952006,0.79
MLP (Proposed),PC2,AUC mean,2,0.7985109868792413,0.79
MLP (Proposed),PC2,AUC mean,3,0.7872063584893296,0.79
MLP (Proposed),PC2,AUC mean,4,0.7922978367129948,0.79
MLP (Proposed),PC2,AUC mean,5,0.7899007656232335,0.79
MLP (Proposed),PC2,F1 mean,1,0.049865401676407774,0.05
MLP (Proposed),PC2,F1 mean,2,0.05013115553641931,0.05
MLP (Proposed),PC2,F1 mean,3,0.049821119929303624,0.05
MLP (Proposed),PC2,F1 mean,4,0.0492349102671093,0.05
MLP (Proposed),PC2,F1 mean,5,0.05094741259076004,0.05
MLP (Proposed),PC2,Precision mean,1,0.05006185579223067,0.05
MLP (Proposed),PC2,Precision mean,2,0.0498816193379732,0.05
MLP (Proposed),PC2,Precision mean,3,0.05049532308260636,0.05
MLP (Proposed),PC2,Precision mean,4,0.049840841864287964,0.05
MLP (Proposed),PC2,Precision mean,5,0.04972035992290182,0.05
MLP (Proposed),PC2,Recall mean,1,0.05046504341051184,0.05
MLP (Proposed),PC2,Recall mean,2,0.049445931247272444,0.05
MLP (Proposed),PC2,Recall mean,3,0.050425065195433896,0.05
MLP (Proposed),PC2,Recall mean,4,0.05070144235629037,0.05
MLP (Proposed),PC2,Recall mean,5,0.04896251779049147,0.05
MLP (Proposed),PC2,Brier mean,1,0.009881055832835392,0.01
MLP (Proposed),PC2,Brier mean,2,0.010028773936673731,0.01
MLP (Proposed),PC2,Brier mean,3,0.010146655885313025,0.01
MLP (Proposed),PC2,Brier mean,4,0.009963686141541615,0.01
MLP (Proposed),PC2,Brier mean,5,0.009979828203636241,0.01
MLP (Proposed),PC2,GLR mean,1,0.128416316296871,0.13
MLP (Proposed),PC2,GLR mean,2,0.13192998093501515,0.13
MLP (Proposed),PC2,GLR mean,3,0.12919078712179108,0.13
MLP (Proposed),PC2,GLR mean,4,0.12901119170314457,0.13
MLP (Proposed),PC2,GLR mean,5,0.1314517239431782,0.13
MLP (Proposed),PC2,Hit@10,1,1.0095614486170128,1.0
MLP (Proposed),PC2,Hit@10,2,1.0036125509252547,1.0
MLP (Proposed),PC2,Hit@10,3,0.9919086130499315,1.0
MLP (Proposed),PC2,Hit@10,4,0.9990302383802651,1.0
MLP (Proposed),PC2,Hit@10,5,0.995887149027536,1.0
MLP (Proposed),PC2,ECE,1,0.010000937292996321,0.01
MLP (Proposed),PC2,ECE,2,0.010141921164841207,0.01
MLP (Proposed),PC2,ECE,3,0.010075046457022141,0.01
MLP (Proposed),PC2,ECE,4,0.009901303909718717,0.01
MLP (Proposed),PC2,ECE,5,0.009880791175421618,0.01
MLP (Proposed),PC2,Reliability Score,1,0.8570982300149743,0.85
MLP (Proposed),PC2,Reliability Score,2,0.8589274439510481,0.85
MLP (Proposed),PC2,Reliability Score,3,0.8483515049232281,0.85
MLP (Proposed),PC2,Reliability Score,4,0.8456573721023672,0.85
MLP (Proposed),PC2,Reliability Score,5,0.8399654490083823,0.85
MLP (Proposed),PC3,AUC mean,1,0.742918606544216,0.74
MLP (Proposed),PC3,AUC mean,2,0.7411752857341455,0.74
MLP (Proposed),PC3,AUC mean,3,0.7407194202658122,0.74
MLP (Proposed),PC3,AUC mean,4,0.7415168866515873,0.74
MLP (Proposed),PC3,AUC mean,5,0.7336698008042387,0.74
MLP (Proposed),PC3,F1 mean,1,0.32239695198820306,0.32
MLP (Proposed),PC3,F1 mean,2,0.3203301588446842,0.32
MLP (Proposed),PC3,F1 mean,3,0.32048108164816363,0.32
MLP (Proposed),PC3,F1 mean,4,0.31506662284011344,0.32
MLP (Proposed),PC3,F1 mean,5,0.32172518467883554,0.32
MLP (Proposed),PC3,Precision mean,1,0.399417519026745,0.4
MLP (Proposed),PC3,Precision mean,2,0.4005802150199273,0.4
MLP (Proposed),PC3,Precision mean,3,0.39332684341389174,0.4
MLP (Proposed),PC3,Precision mean,4,0.40395058829287844,0.4
MLP (Proposed),PC3,Precision mean,5,0.4027248342465577,0.4
MLP (Proposed),PC3,Recall mean,1,0.2785254405383804,0.28
MLP (Proposed),PC3,Recall mean,2,0.27883942962068264,0.28
MLP (Proposed),PC3,Recall mean,3,0.2828551602460448,0.28
MLP (Proposed),PC3,Recall mean,4,0.28046500963175125,0.28
MLP (Proposed),PC3,Recall mean,5,0.2793149599631412,0.28
MLP (Proposed),PC3,Brier mean,1,0.11934134309640414,0.12
MLP (Proposed),PC3,Brier mean,2,0.1197465173139475,0.12
MLP (Proposed),PC3,Brier mean,3,0.12152491320582623,0.12
MLP (Proposed),PC3,Brier mean,4,0.11949357586115178,0.12
MLP (Proposed),PC3,Brier mean,5,0.11989365052267026,0.12
MLP (Proposed),PC3,GLR mean,1,0.15092657654165617,0.15
MLP (Proposed),PC3,GLR mean,2,0.15158827196313018,0.15
MLP (Proposed),PC3,GLR mean,3,0.14902831417833723,0.15
MLP (Proposed),PC3,GLR mean,4,0.14854490743722634,0.15
MLP (Proposed),PC3,GLR mean,5,0.14991192987964996,0.15
MLP (Proposed),PC3,Hit@10,1,1.0012657813678605,1.0
MLP (Proposed),PC3,Hit@10,2,0.9858855380322833,1.0
MLP (Proposed),PC3,Hit@10,3,1.0200505085893627,1.0
MLP (Proposed),PC3,Hit@10,4,0.9888473190636697,1.0
MLP (Proposed),PC3,Hit@10,5,1.0039508529468237,1.0
MLP (Proposed),PC3,ECE,1,0.10919470794112496,0.11
MLP (Proposed),PC3,ECE,2,0.11099482548872772,0.11
MLP (Proposed),PC3,ECE,3,0.1121729930883753,0.11
MLP (Proposed),PC3,ECE,4,0.10953794981242515,0.11
MLP (Proposed),PC3,ECE,5,0.10809952366934697,0.11
MLP (Proposed),PC3,Reliability Score,1,0.844362178243872,0.84
MLP (Proposed),PC3,Reliability Score,2,0.8401253630179262,0.84
MLP (Proposed),PC3,Reliability Score,3,0.8258350848193966,0.84
MLP (Proposed),PC3,Reliability Score,4,0.8539704457452026,0.84
MLP (Proposed),PC3,Reliability Score,5,0.8357069281736025,0.84
MLP (Proposed),PC4,AUC mean,1,0.8858231258396276,0.9
MLP (Proposed),PC4,AUC mean,2,0.9130116228149066,0.9
MLP (Proposed),PC4,AUC mean,3,0.898816166377634,0.9
MLP (Proposed),PC4,AUC mean,4,0.9012454737474057,0.9
MLP (Proposed),PC4,AUC mean,5,0.9011036112204257,0.9
MLP (Proposed),PC4,F1 mean,1,0.5127017715758219,0.5
MLP (Proposed),PC4,F1 mean,2,0.5029670997497622,0.5
MLP (Proposed),PC4,F1 mean,3,0.4965169277912759,0.5
MLP (Proposed),PC4,F1 mean,4,0.48847001878078866,0.5
MLP (Proposed),PC4,F1 mean,5,0.4993441821023511,0.5
MLP (Proposed),PC4,Precision mean,1,0.5156777335295597,0.51
MLP (Proposed),PC4,Precision mean,2,0.5042407511725088,0.51
MLP (Proposed),PC4,Precision mean,3,0.5045607559908081,0.51
MLP (Proposed),PC4,Precision mean,4,0.5150798143119969,0.51
MLP (Proposed),PC4,Precision mean,5,0.5104409449951262,0.51
MLP (Proposed),PC4,Recall mean,1,0.47703066518544934,0.48
MLP (Proposed),PC4,Recall mean,2,0.48122544172189774,0.48
MLP (Proposed),PC4,Recall mean,3,0.4797773517125332,0.48
MLP (Proposed),PC4,Recall mean,4,0.48191840200693437,0.48
MLP (Proposed),PC4,Recall mean,5,0.48004813937318536,0.48
MLP (Proposed),PC4,Brier mean,1,0.10006216695385634,0.1
MLP (Proposed),PC4,Brier mean,2,0.09859507687021596,0.1
MLP (Proposed),PC4,Brier mean,3,0.10059883662653328,0.1
MLP (Proposed),PC4,Brier mean,4,0.10032901200550086,0.1
MLP (Proposed),PC4,Brier mean,5,0.10041490754389364,0.1
MLP (Proposed),PC4,GLR mean,1,0.13154847943192616,0.13
MLP (Proposed),PC4,GLR mean,2,0.13066748880073545,0.13
MLP (Proposed),PC4,GLR mean,3,0.13032447484753001,0.13
MLP (Proposed),PC4,GLR mean,4,0.12657395204886865,0.13
MLP (Proposed),PC4,GLR mean,5,0.1308856048709397,0.13
MLP (Proposed),PC4,Hit@10,1,0.9730451811286915,1.0
MLP (Proposed),PC4,Hit@10,2,1.0065001242775278,1.0
MLP (Proposed),PC4,Hit@10,3,1.0099951166665952,1.0
MLP (Proposed),PC4,Hit@10,4,1.009579640194826,1.0
MLP (Proposed),PC4,Hit@10,5,1.0008799377323594,1.0
MLP (Proposed),PC4,ECE,1,0.08018209597028056,0.08
MLP (Proposed),PC4,ECE,2,0.08058503174936064,0.08
MLP (Proposed),PC4,ECE,3,0.0793037242559685,0.08
MLP (Proposed),PC4,ECE,4,0.07941455626683651,0.08
MLP (Proposed),PC4,ECE,5,0.08051459175755375,0.08
MLP (Proposed),PC4,Reliability Score,1,0.8386187517291269,0.84
MLP (Proposed),PC4,Reliability Score,2,0.8568434137380546,0.84
MLP (Proposed),PC4,Reliability Score,3,0.8348852104664144,0.84
MLP (Proposed),PC4,Reliability Score,4,0.8399520911000434,0.84
MLP (Proposed),PC4,Reliability Score,5,0.8297005329663603,0.84
Random Forest (Proposed),CM1,AUC mean,1,0.7370559967733473,0.73
Random Forest (Proposed),CM1,AUC mean,2,0.7314543366031754,0.73
Random Forest (Proposed),CM1,AUC mean,3,0.7229901451661759,0.73
Random Forest (Proposed),CM1,AUC mean,4,0.7208042475590117,0.73
Random Forest (Proposed),CM1,AUC mean,5,0.7376952738982898,0.73
Random Forest (Proposed),CM1,F1 mean,1,0.2279770721489388,0.23
Random Forest (Proposed),CM1,F1 mean,2,0.22963566872976174,0.23
Random Forest (Proposed),CM1,F1 mean,3,0.2297274657761774,0.23
Random Forest (Proposed),CM1,F1 mean,4,0.2288845757539676,0.23
Random Forest (Proposed),CM1,F1 mean,5,0.23377521759115444,0.23
Random Forest (Proposed),CM1,Precision mean,1,0.30014239798423825,0.3
Random Forest (Proposed),CM1,Precision mean,2,0.2990726817688679,0.3
Random Forest (Proposed),CM1,Precision mean,3,0.2978513696069361,0.3
Random Forest (Proposed),CM1,Precision mean,4,0.30335890281442407,0.3
Random Forest (Proposed),CM1,Precision mean,5,0.29957464782553367,0.3
Random Forest (Proposed),CM1,Recall mean,1,0.24185646556013576,0.24
Random Forest (Proposed),CM1,Recall mean,2,0.24018146299172524,0.24
Random Forest (Proposed),CM1,Recall mean,3,0.23777051217046366,0.24
Random Forest (Proposed),CM1,Recall mean,4,0.2399669451559812,0.24
Random Forest (Proposed),CM1,Recall mean,5,0.24022461412169416,0.24
Random Forest (Proposed),CM1,Brier mean,1,0.12879712396140114,0.13
Random Forest (Proposed),CM1,Brier mean,2,0.1301932947733384,0.13
Random Forest (Proposed),CM1,Brier mean,3,0.13034039070207568,0.13
Random Forest (Proposed),CM1,Brier mean,4,0.12998932905798494,0.13
Random Forest (Proposed),CM1,Brier mean,5,0.13067986150519986,0.13
Random Forest (Proposed),CM1,GLR mean,1,0.07961890920770921,0.08
Random Forest (Proposed),CM1,GLR mean,2,0.08099420057435917,0.08
Random Forest (Proposed),CM1,GLR mean,3,0.08176346729231071,0.08
Random Forest (Proposed),CM1,GLR mean,4,0.07941177226236351,0.08
Random Forest (Proposed),CM1,GLR mean,5,0.07821165066325743,0.08
Random Forest (Proposed),CM1,Hit@10,1,1.0035860384790902,1.0
Random Forest (Proposed),CM1,Hit@10,2,1.0043185902636451,1.0
Random Forest (Proposed),CM1,Hit@10,3,1.0013404478892238,1.0
Random Forest (Proposed),CM1,Hit@10,4,0.9872374431503766,1.0
Random Forest (Proposed),CM1,Hit@10,5,1.0035174802176645,1.0
Random Forest (Proposed),CM1,ECE,1,0.11053666124916157,0.11
Random Forest (Proposed),CM1,ECE,2,0.10869683097673051,0.11
Random Forest (Proposed),CM1,ECE,3,0.11161380130411269,0.11
Random Forest (Proposed),CM1,ECE,4,0.10869101104181625,0.11
Random Forest (Proposed),CM1,ECE,5,0.11046169542817896,0.11
Random Forest (Proposed),CM1,Reliability Score,1,0.8073025889911216,0.81
Random Forest (Proposed),CM1,Reliability Score,2,0.7966918777189719,0.81
Random Forest (Proposed),CM1,Reliability Score,3,0.8084753433966901,0.81
Random Forest (Proposed),CM1,Reliability Score,4,0.8075443857642872,0.81
Random Forest (Proposed),CM1,Reliability Score,5,0.8299858041289294,0.81
Random Forest (Proposed),MC1,AUC mean,1,0.9828924098726177,0.98
Random Forest (Proposed),MC1,AUC mean,2,0.9909078061357249,0.98
Random Forest (Proposed),MC1,AUC mean,3,0.9869765643356,0.98
Random Forest (Proposed),MC1,AUC mean,4,0.9728373891237655,0.98
Random Forest (Proposed),MC1,AUC mean,5,0.9663858305322925,0.98
Random Forest (Proposed),MC1,F1 mean,1,0.4675172870875808,0.46
Random Forest (Proposed),MC1,F1 mean,2,0.4541312479021888,0.46
Random Forest (Proposed),MC1,F1 mean,3,0.4593990258206874,0.46
Random Forest (Proposed),MC1,F1 mean,4,0.45649741123259185,0.46
Random Forest (Proposed),MC1,F1 mean,5,0.4624550279569513,0.46
Random Forest (Proposed),MC1,Precision mean,1,0.5301383502485488,0.52
Random Forest (Proposed),MC1,Precision mean,2,0.5186849055291398,0.52
Random Forest (Proposed),MC1,Precision mean,3,0.5143913081568567,0.52
Random Forest (Proposed),MC1,Precision mean,4,0.525215668396281,0.52
Random Forest (Proposed),MC1,Precision mean,5,0.5115697676691742,0.52
Random Forest (Proposed),MC1,Recall mean,1,0.4317540344209451,0.43
Random Forest (Proposed),MC1,Recall mean,2,0.42764672775302276,0.43
Random Forest (Proposed),MC1,Recall mean,3,0.4324760017946017,0.43
Random Forest (Proposed),MC1,Recall mean,4,0.4321729937716157,0.43
Random Forest (Proposed),MC1,Recall mean,5,0.4259502422598148,0.43
Random Forest (Proposed),MC1,Brier mean,1,0.010170865412232187,0.01
Random Forest (Proposed),MC1,Brier mean,2,0.010122616432440518,0.01
Random Forest (Proposed),MC1,Brier mean,3,0.009893435195327378,0.01
Random Forest (Proposed),MC1,Brier mean,4,0.009870254037657445,0.01
Random Forest (Proposed),MC1,Brier mean,5,0.009942828922342481,0.01
Random Forest (Proposed),MC1,GLR mean,1,0.21735482138619294,0.22
Random Forest (Proposed),MC1,GLR mean,2,0.21788857023152866,0.22
Random Forest (Proposed),MC1,GLR mean,3,0.22255353125277633,0.22
Random Forest (Proposed),MC1,GLR mean,4,0.22030797528369236,0.22
Random Forest (Proposed),MC1,GLR mean,5,0.22189510184580968,0.22
Random Forest (Proposed),MC1,Hit@10,1,1.0164224147170042,1.0
Random Forest (Proposed),MC1,Hit@10,2,0.9938905094934417,1.0
Random Forest (Proposed),MC1,Hit@10,3,0.9896695971246903,1.0
Random Forest (Proposed),MC1,Hit@10,4,0.9946962374559742,1.0
Random Forest (Proposed),MC1,Hit@10,5,1.0053212412088899,1.0
Random Forest (Proposed),MC1,ECE,1,0.010121135074657018,0.01
Random Forest (Proposed),MC1,ECE,2,0.009910235037070407,0.01
Random Forest (Proposed),MC1,ECE,3,0.01002931745333451,0.01
Random Forest (Proposed),MC1,ECE,4,0.009949304443990096,0.01
Random Forest (Proposed),MC1,ECE,5,0.009990007990947968,0.01
Random Forest (Proposed),MC1,Reliability Score,1,0.8591006266883962,0.87
Random Forest (Proposed),MC1,Reliability Score,2,0.8769477574265422,0.87
Random Forest (Proposed),MC1,Reliability Score,3,0.8796468308317504,0.87
Random Forest (Proposed),MC1,Reliability Score,4,0.8710925501409719,0.87
Random Forest (Proposed),MC1,Reliability Score,5,0.8632122349123401,0.87
Random Forest (Proposed),MC2,AUC mean,1,0.7334935544405319,0.73
Random Forest (Proposed),MC2,AUC mean,2,0.7327382514816785,0.73
Random Forest (Proposed),MC2,AUC mean,3,0.725640036681099,0.73
Random Forest (Proposed),MC2,AUC mean,4,0.7264387784555565,0.73
Random Forest (Proposed),MC2,AUC mean,5,0.7316893789411344,0.73
Random Forest (Proposed),MC2,F1 mean,1,0.46889347926537683,0.47
Random Forest (Proposed),MC2,F1 mean,2,0.4673057387679886,0.47
Random Forest (Proposed),MC2,F1 mean,3,0.47011536588756525,0.47
Random Forest (Proposed),MC2,F1 mean,4,0.47054341071046024,0.47
Random Forest (Proposed),MC2,F1 mean,5,0.4731420053686092,0.47
Random Forest (Proposed),MC2,Precision mean,1,0.5459955624458513,0.54
Random Forest (Proposed),MC2,Precision mean,2,0.537861569139585,0.54
Random Forest (Proposed),MC2,Precision mean,3,0.5420582017638224,0.54
Random Forest (Proposed),MC2,Precision mean,4,0.5435773245599889,0.54
Random Forest (Proposed),MC2,Precision mean,5,0.5305073420907529,0.54
Random Forest (Proposed),MC2,Recall mean,1,0.438542113694064,0.44
Random Forest (Proposed),MC2,Recall mean,2,0.4371163020562167,0.44
Random Forest (Proposed),MC2,Recall mean,3,0.43968184260552967,0.44
Random Forest (Proposed),MC2,Recall mean,4,0.4473023072016089,0.44
Random Forest (Proposed),MC2,Recall mean,5,0.4373574344425806,0.44
Random Forest (Proposed),MC2,Brier mean,1,0.19079471620836494,0.19
Random Forest (Proposed),MC2,Brier mean,2,0.1912072854526014,0.19
Random Forest (Proposed),MC2,Brier mean,3,0.19039410895912015,0.19
Random Forest (Proposed),MC2,Brier mean,4,0.19041271482909322,0.19
Random Forest (Proposed),MC2,Brier mean,5,0.18719117455082032,0.19
Random Forest (Proposed),MC2,GLR mean,1,0.01998749779233808,0.02
Random Forest (Proposed),MC2,GLR mean,2,0.0200189140041566,0.02
Random Forest (Proposed),MC2,GLR mean,3,0.01997978967235339,0.02
Random Forest (Proposed),MC2,GLR mean,4,0.019871172577050563,0.02
Random Forest (Proposed),MC2,GLR mean,5,0.02014262595410138,0.02
Random Forest (Proposed),MC2,Hit@10,1,1.0095996074381193,1.0
Random Forest (Proposed),MC2,Hit@10,2,0.9962444026664288,1.0
Random Forest (Proposed),MC2,Hit@10,3,1.003740390949504,1.0
Random Forest (Proposed),MC2,Hit@10,4,0.99531884232156,1.0
Random Forest (Proposed),MC2,Hit@10,5,0.9950967566243885,1.0
Random Forest (Proposed),MC2,ECE,1,0.08022339974357728,0.08
Random Forest (Proposed),MC2,ECE,2,0.08003871249647797,0.08
Random Forest (Proposed),MC2,ECE,3,0.08096616849869336,0.08
Random Forest (Proposed),MC2,ECE,4,0.07868238468241144,0.08
Random Forest (Proposed),MC2,ECE,5,0.08008933457883997,0.08
Random Forest (Proposed),MC2,Reliability Score,1,0.810225652884682,0.81
Random Forest (Proposed),MC2,Reliability Score,2,0.8107336459116958,0.81
Random Forest (Proposed),MC2,Reliability Score,3,0.8117335942246645,0.81
Random Forest (Proposed),MC2,Reliability Score,4,0.8106994172046094,0.81
Random Forest (Proposed),MC2,Reliability Score,5,0.8066076897743488,0.81
Random Forest (Proposed),MW1,AUC mean,1,0.7890099063719718,0.79
Random Forest (Proposed),MW1,AUC mean,2,0.8030538404596803,0.79
Random Forest (Proposed),MW1,AUC mean,3,0.775100967188119,0.79
Random Forest (Proposed),MW1,AUC mean,4,0.7870759089113768,0.79
Random Forest (Proposed),MW1,AUC mean,5,0.7957593770688522,0.79
Random Forest (Proposed),MW1,F1 mean,1,0.3271615523821538,0.33
Random Forest (Proposed),MW1,F1 mean,2,0.33143660858947604,0.33
Random Forest (Proposed),MW1,F1 mean,3,0.32746090113492954,0.33
Random Forest (Proposed),MW1,F1 mean,4,0.3351963737465342,0.33
Random Forest (Proposed),MW1,F1 mean,5,0.3287445641469064,0.33
Random Forest (Proposed),MW1,Precision mean,1,0.33908639805751906,0.34
Random Forest (Proposed),MW1,Precision mean,2,0.3405195721256241,0.34
Random Forest (Proposed),MW1,Precision mean,3,0.343154631647334,0.34
Random Forest (Proposed),MW1,Precision mean,4,0.33958483867754924,0.34
Random Forest (Proposed),MW1,Precision mean,5,0.337654559491974,0.34
Random Forest (Proposed),MW1,Recall mean,1,0.3505608431853798,0.35
Random Forest (Proposed),MW1,Recall mean,2,0.34788320625181895,0.35
Random Forest (Proposed),MW1,Recall mean,3,0.35101328142684846,0.35
Random Forest (Proposed),MW1,Recall mean,4,0.35111454072320697,0.35
Random Forest (Proposed),MW1,Recall mean,5,0.34942812841274573,0.35
Random Forest (Proposed),MW1,Brier mean,1,0.08022619159329006,0.08
Random Forest (Proposed),MW1,Brier mean,2,0.08053794978038593,0.08
Random Forest (Proposed),MW1,Brier mean,3,0.07825933213803186,0.08
Random Forest (Proposed),MW1,Brier mean,4,0.08118468604068907,0.08
Random Forest (Proposed),MW1,Brier mean,5,0.07979184044760305,0.08
