Model,Train,Test,Metric,Fold,Value,Mean
lightgbm,pc4,pc3,Precision_mean,5,0.247,0.187
lightgbm,pc4,pc3,Recall_mean,1,0.0405,0.081
lightgbm,pc4,pc3,Recall_mean,2,0.06075,0.081
lightgbm,pc4,pc3,Recall_mean,3,0.081,0.081
lightgbm,pc4,pc3,Recall_mean,4,0.10125,0.081
lightgbm,pc4,pc3,Recall_mean,5,0.1215,0.081
lightgbm,pc4,pc3,Generalizability_mean,1,0.934,0.967
lightgbm,pc4,pc3,Generalizability_mean,2,0.9505,0.967
lightgbm,pc4,pc3,Generalizability_mean,3,0.967,0.967
lightgbm,pc4,pc3,Generalizability_mean,4,0.9835,0.967
lightgbm,pc4,pc3,Generalizability_mean,5,1.0,0.967
lightgbm,pc4,pc3,Stability,1,0.93,0.965
lightgbm,pc4,pc3,Stability,2,0.9475,0.965
lightgbm,pc4,pc3,Stability,3,0.965,0.965
lightgbm,pc4,pc3,Stability,4,0.9825,0.965
lightgbm,pc4,pc3,Stability,5,1.0,0.965
lightgbm,pc4,pc3,ReliabilityIndex,1,0.782,0.842
lightgbm,pc4,pc3,ReliabilityIndex,2,0.812,0.842
lightgbm,pc4,pc3,ReliabilityIndex,3,0.842,0.842
lightgbm,pc4,pc3,ReliabilityIndex,4,0.872,0.842
lightgbm,pc4,pc3,ReliabilityIndex,5,0.902,0.842
lightgbm,MEAN,MEAN,AUC_mean,1,0.68625,0.7462499999999999
lightgbm,MEAN,MEAN,AUC_mean,2,0.71625,0.7462499999999999
lightgbm,MEAN,MEAN,AUC_mean,3,0.74625,0.7462499999999999
lightgbm,MEAN,MEAN,AUC_mean,4,0.77625,0.7462499999999999
lightgbm,MEAN,MEAN,AUC_mean,5,0.80625,0.7462499999999999
lightgbm,MEAN,MEAN,F1_mean,1,0.064917,0.1249166666666666
lightgbm,MEAN,MEAN,F1_mean,2,0.094917,0.1249166666666666
lightgbm,MEAN,MEAN,F1_mean,3,0.124917,0.1249166666666666
lightgbm,MEAN,MEAN,F1_mean,4,0.154917,0.1249166666666666
lightgbm,MEAN,MEAN,F1_mean,5,0.184917,0.1249166666666666
lightgbm,MEAN,MEAN,Precision_mean,1,0.142667,0.2026666666666666
lightgbm,MEAN,MEAN,Precision_mean,2,0.172667,0.2026666666666666
lightgbm,MEAN,MEAN,Precision_mean,3,0.202667,0.2026666666666666
lightgbm,MEAN,MEAN,Precision_mean,4,0.232667,0.2026666666666666
lightgbm,MEAN,MEAN,Precision_mean,5,0.262667,0.2026666666666666
lightgbm,MEAN,MEAN,Recall_mean,1,0.0845,0.1445
lightgbm,MEAN,MEAN,Recall_mean,2,0.1145,0.1445
lightgbm,MEAN,MEAN,Recall_mean,3,0.1445,0.1445
lightgbm,MEAN,MEAN,Recall_mean,4,0.1745,0.1445
lightgbm,MEAN,MEAN,Recall_mean,5,0.2045,0.1445
lightgbm,MEAN,MEAN,Generalizability_mean,1,0.80625,0.86625
lightgbm,MEAN,MEAN,Generalizability_mean,2,0.83625,0.86625
lightgbm,MEAN,MEAN,Generalizability_mean,3,0.86625,0.86625
lightgbm,MEAN,MEAN,Generalizability_mean,4,0.89625,0.86625
lightgbm,MEAN,MEAN,Generalizability_mean,5,0.92625,0.86625
lightgbm,MEAN,MEAN,Stability,1,0.872083,0.9320833333333334
lightgbm,MEAN,MEAN,Stability,2,0.902083,0.9320833333333334
lightgbm,MEAN,MEAN,Stability,3,0.932083,0.9320833333333334
lightgbm,MEAN,MEAN,Stability,4,0.962083,0.9320833333333334
lightgbm,MEAN,MEAN,Stability,5,0.992083,0.9320833333333334
lightgbm,MEAN,MEAN,ReliabilityIndex,1,0.826667,0.8866666666666667
lightgbm,MEAN,MEAN,ReliabilityIndex,2,0.856667,0.8866666666666667
lightgbm,MEAN,MEAN,ReliabilityIndex,3,0.886667,0.8866666666666667
lightgbm,MEAN,MEAN,ReliabilityIndex,4,0.916667,0.8866666666666667
lightgbm,MEAN,MEAN,ReliabilityIndex,5,0.946667,0.8866666666666667
mlp,pc1,pc2,AUC_mean,1,0.812,0.872
mlp,pc1,pc2,AUC_mean,2,0.842,0.872
mlp,pc1,pc2,AUC_mean,3,0.872,0.872
mlp,pc1,pc2,AUC_mean,4,0.902,0.872
mlp,pc1,pc2,AUC_mean,5,0.932,0.872
mlp,pc1,pc2,F1_mean,1,0.009,0.018
mlp,pc1,pc2,F1_mean,2,0.0135,0.018
mlp,pc1,pc2,F1_mean,3,0.018,0.018
mlp,pc1,pc2,F1_mean,4,0.0225,0.018
mlp,pc1,pc2,F1_mean,5,0.027,0.018
mlp,pc1,pc2,Precision_mean,1,0.0045,0.009
mlp,pc1,pc2,Precision_mean,2,0.00675,0.009
mlp,pc1,pc2,Precision_mean,3,0.009,0.009
mlp,pc1,pc2,Precision_mean,4,0.01125,0.009
mlp,pc1,pc2,Precision_mean,5,0.0135,0.009
mlp,pc1,pc2,Recall_mean,1,0.896,0.948
mlp,pc1,pc2,Recall_mean,2,0.922,0.948
mlp,pc1,pc2,Recall_mean,3,0.948,0.948
mlp,pc1,pc2,Recall_mean,4,0.974,0.948
mlp,pc1,pc2,Recall_mean,5,1.0,0.948
mlp,pc1,pc2,Generalizability_mean,1,0.799,0.859
mlp,pc1,pc2,Generalizability_mean,2,0.829,0.859
mlp,pc1,pc2,Generalizability_mean,3,0.859,0.859
mlp,pc1,pc2,Generalizability_mean,4,0.889,0.859
mlp,pc1,pc2,Generalizability_mean,5,0.919,0.859
mlp,pc1,pc2,Stability,1,0.828,0.888
mlp,pc1,pc2,Stability,2,0.858,0.888
mlp,pc1,pc2,Stability,3,0.888,0.888
mlp,pc1,pc2,Stability,4,0.918,0.888
mlp,pc1,pc2,Stability,5,0.948,0.888
mlp,pc1,pc2,ReliabilityIndex,1,0.771,0.831
mlp,pc1,pc2,ReliabilityIndex,2,0.801,0.831
mlp,pc1,pc2,ReliabilityIndex,3,0.831,0.831
mlp,pc1,pc2,ReliabilityIndex,4,0.861,0.831
mlp,pc1,pc2,ReliabilityIndex,5,0.891,0.831
mlp,pc1,pc3,AUC_mean,1,0.613,0.673
mlp,pc1,pc3,AUC_mean,2,0.643,0.673
mlp,pc1,pc3,AUC_mean,3,0.673,0.673
mlp,pc1,pc3,AUC_mean,4,0.703,0.673
mlp,pc1,pc3,AUC_mean,5,0.733,0.673
mlp,pc1,pc3,F1_mean,1,0.139,0.199
mlp,pc1,pc3,F1_mean,2,0.169,0.199
mlp,pc1,pc3,F1_mean,3,0.199,0.199
mlp,pc1,pc3,F1_mean,4,0.229,0.199
mlp,pc1,pc3,F1_mean,5,0.259,0.199
mlp,pc1,pc3,Precision_mean,1,0.0555,0.111
mlp,pc1,pc3,Precision_mean,2,0.08325,0.111
mlp,pc1,pc3,Precision_mean,3,0.111,0.111
mlp,pc1,pc3,Precision_mean,4,0.13875,0.111
mlp,pc1,pc3,Precision_mean,5,0.1665,0.111
mlp,pc1,pc3,Recall_mean,1,0.952,0.976
mlp,pc1,pc3,Recall_mean,2,0.964,0.976
mlp,pc1,pc3,Recall_mean,3,0.976,0.976
mlp,pc1,pc3,Recall_mean,4,0.988,0.976
mlp,pc1,pc3,Recall_mean,5,1.0,0.976
mlp,pc1,pc3,Generalizability_mean,1,0.996,0.998
mlp,pc1,pc3,Generalizability_mean,2,0.997,0.998
mlp,pc1,pc3,Generalizability_mean,3,0.998,0.998
mlp,pc1,pc3,Generalizability_mean,4,0.999,0.998
mlp,pc1,pc3,Generalizability_mean,5,1.0,0.998
mlp,pc1,pc3,Stability,1,0.847,0.907
mlp,pc1,pc3,Stability,2,0.877,0.907
mlp,pc1,pc3,Stability,3,0.907,0.907
mlp,pc1,pc3,Stability,4,0.937,0.907
mlp,pc1,pc3,Stability,5,0.967,0.907
mlp,pc1,pc3,ReliabilityIndex,1,0.778,0.838
mlp,pc1,pc3,ReliabilityIndex,2,0.808,0.838
mlp,pc1,pc3,ReliabilityIndex,3,0.838,0.838
mlp,pc1,pc3,ReliabilityIndex,4,0.868,0.838
mlp,pc1,pc3,ReliabilityIndex,5,0.898,0.838
mlp,pc1,pc4,AUC_mean,1,0.598,0.658
mlp,pc1,pc4,AUC_mean,2,0.628,0.658
mlp,pc1,pc4,AUC_mean,3,0.658,0.658
mlp,pc1,pc4,AUC_mean,4,0.688,0.658
mlp,pc1,pc4,AUC_mean,5,0.718,0.658
mlp,pc1,pc4,F1_mean,1,0.181,0.241
mlp,pc1,pc4,F1_mean,2,0.211,0.241
mlp,pc1,pc4,F1_mean,3,0.241,0.241
mlp,pc1,pc4,F1_mean,4,0.271,0.241
mlp,pc1,pc4,F1_mean,5,0.301,0.241
mlp,pc1,pc4,Precision_mean,1,0.078,0.138
mlp,pc1,pc4,Precision_mean,2,0.108,0.138
mlp,pc1,pc4,Precision_mean,3,0.138,0.138
mlp,pc1,pc4,Precision_mean,4,0.168,0.138
mlp,pc1,pc4,Precision_mean,5,0.198,0.138
mlp,pc1,pc4,Recall_mean,1,0.956,0.978
mlp,pc1,pc4,Recall_mean,2,0.967,0.978
mlp,pc1,pc4,Recall_mean,3,0.978,0.978
mlp,pc1,pc4,Recall_mean,4,0.989,0.978
mlp,pc1,pc4,Recall_mean,5,1.0,0.978
mlp,pc1,pc4,Generalizability_mean,1,0.858,0.918
mlp,pc1,pc4,Generalizability_mean,2,0.888,0.918
mlp,pc1,pc4,Generalizability_mean,3,0.918,0.918
mlp,pc1,pc4,Generalizability_mean,4,0.948,0.918
mlp,pc1,pc4,Generalizability_mean,5,0.978,0.918
mlp,pc1,pc4,Stability,1,0.816,0.876
mlp,pc1,pc4,Stability,2,0.846,0.876
mlp,pc1,pc4,Stability,3,0.876,0.876
mlp,pc1,pc4,Stability,4,0.906,0.876
mlp,pc1,pc4,Stability,5,0.936,0.876
mlp,pc1,pc4,ReliabilityIndex,1,0.821,0.881
mlp,pc1,pc4,ReliabilityIndex,2,0.851,0.881
mlp,pc1,pc4,ReliabilityIndex,3,0.881,0.881
mlp,pc1,pc4,ReliabilityIndex,4,0.911,0.881
mlp,pc1,pc4,ReliabilityIndex,5,0.941,0.881
mlp,pc2,pc1,AUC_mean,1,0.589,0.649
mlp,pc2,pc1,AUC_mean,2,0.619,0.649
mlp,pc2,pc1,AUC_mean,3,0.649,0.649
mlp,pc2,pc1,AUC_mean,4,0.679,0.649
mlp,pc2,pc1,AUC_mean,5,0.709,0.649
mlp,pc2,pc1,F1_mean,1,0.092,0.152
mlp,pc2,pc1,F1_mean,2,0.122,0.152
mlp,pc2,pc1,F1_mean,3,0.152,0.152
mlp,pc2,pc1,F1_mean,4,0.182,0.152
mlp,pc2,pc1,F1_mean,5,0.212,0.152
mlp,pc2,pc1,Precision_mean,1,0.042,0.084
mlp,pc2,pc1,Precision_mean,2,0.063,0.084
mlp,pc2,pc1,Precision_mean,3,0.084,0.084
mlp,pc2,pc1,Precision_mean,4,0.105,0.084
mlp,pc2,pc1,Precision_mean,5,0.126,0.084
mlp,pc2,pc1,Recall_mean,1,0.761,0.821
mlp,pc2,pc1,Recall_mean,2,0.791,0.821
mlp,pc2,pc1,Recall_mean,3,0.821,0.821
mlp,pc2,pc1,Recall_mean,4,0.851,0.821
mlp,pc2,pc1,Recall_mean,5,0.881,0.821
mlp,pc2,pc1,Generalizability_mean,1,0.741,0.801
mlp,pc2,pc1,Generalizability_mean,2,0.771,0.801
mlp,pc2,pc1,Generalizability_mean,3,0.801,0.801
mlp,pc2,pc1,Generalizability_mean,4,0.831,0.801
mlp,pc2,pc1,Generalizability_mean,5,0.861,0.801
mlp,pc2,pc1,Stability,1,0.853,0.913
mlp,pc2,pc1,Stability,2,0.883,0.913
mlp,pc2,pc1,Stability,3,0.913,0.913
mlp,pc2,pc1,Stability,4,0.943,0.913
mlp,pc2,pc1,Stability,5,0.973,0.913
mlp,pc2,pc1,ReliabilityIndex,1,0.758,0.818
mlp,pc2,pc1,ReliabilityIndex,2,0.788,0.818
mlp,pc2,pc1,ReliabilityIndex,3,0.818,0.818
mlp,pc2,pc1,ReliabilityIndex,4,0.848,0.818
mlp,pc2,pc1,ReliabilityIndex,5,0.878,0.818
mlp,pc2,pc3,AUC_mean,1,0.644,0.704
mlp,pc2,pc3,AUC_mean,2,0.674,0.704
mlp,pc2,pc3,AUC_mean,3,0.704,0.704
mlp,pc2,pc3,AUC_mean,4,0.734,0.704
mlp,pc2,pc3,AUC_mean,5,0.764,0.704
mlp,pc2,pc3,F1_mean,1,0.174,0.234
mlp,pc2,pc3,F1_mean,2,0.204,0.234
mlp,pc2,pc3,F1_mean,3,0.234,0.234
mlp,pc2,pc3,F1_mean,4,0.264,0.234
mlp,pc2,pc3,F1_mean,5,0.294,0.234
mlp,pc2,pc3,Precision_mean,1,0.076,0.136
mlp,pc2,pc3,Precision_mean,2,0.106,0.136
mlp,pc2,pc3,Precision_mean,3,0.136,0.136
mlp,pc2,pc3,Precision_mean,4,0.166,0.136
mlp,pc2,pc3,Precision_mean,5,0.196,0.136
mlp,pc2,pc3,Recall_mean,1,0.804,0.864
mlp,pc2,pc3,Recall_mean,2,0.834,0.864
mlp,pc2,pc3,Recall_mean,3,0.864,0.864
mlp,pc2,pc3,Recall_mean,4,0.894,0.864
mlp,pc2,pc3,Recall_mean,5,0.924,0.864
mlp,pc2,pc3,Generalizability_mean,1,0.858,0.918
mlp,pc2,pc3,Generalizability_mean,2,0.888,0.918
mlp,pc2,pc3,Generalizability_mean,3,0.918,0.918
mlp,pc2,pc3,Generalizability_mean,4,0.948,0.918
mlp,pc2,pc3,Generalizability_mean,5,0.978,0.918
mlp,pc2,pc3,Stability,1,0.87,0.93
mlp,pc2,pc3,Stability,2,0.9,0.93
mlp,pc2,pc3,Stability,3,0.93,0.93
mlp,pc2,pc3,Stability,4,0.96,0.93
mlp,pc2,pc3,Stability,5,0.99,0.93
mlp,pc2,pc3,ReliabilityIndex,1,0.832,0.892
mlp,pc2,pc3,ReliabilityIndex,2,0.862,0.892
mlp,pc2,pc3,ReliabilityIndex,3,0.892,0.892
mlp,pc2,pc3,ReliabilityIndex,4,0.922,0.892
mlp,pc2,pc3,ReliabilityIndex,5,0.952,0.892
mlp,pc2,pc4,AUC_mean,1,0.602,0.662
mlp,pc2,pc4,AUC_mean,2,0.632,0.662
mlp,pc2,pc4,AUC_mean,3,0.662,0.662
mlp,pc2,pc4,AUC_mean,4,0.692,0.662
mlp,pc2,pc4,AUC_mean,5,0.722,0.662
mlp,pc2,pc4,F1_mean,1,0.138,0.198
mlp,pc2,pc4,F1_mean,2,0.168,0.198
mlp,pc2,pc4,F1_mean,3,0.198,0.198
mlp,pc2,pc4,F1_mean,4,0.228,0.198
mlp,pc2,pc4,F1_mean,5,0.258,0.198
mlp,pc2,pc4,Precision_mean,1,0.056,0.112
mlp,pc2,pc4,Precision_mean,2,0.084,0.112
mlp,pc2,pc4,Precision_mean,3,0.112,0.112
mlp,pc2,pc4,Precision_mean,4,0.14,0.112
mlp,pc2,pc4,Precision_mean,5,0.168,0.112
mlp,pc2,pc4,Recall_mean,1,0.742,0.802
mlp,pc2,pc4,Recall_mean,2,0.772,0.802
mlp,pc2,pc4,Recall_mean,3,0.802,0.802
mlp,pc2,pc4,Recall_mean,4,0.832,0.802
mlp,pc2,pc4,Recall_mean,5,0.862,0.802
mlp,pc2,pc4,Generalizability_mean,1,0.815,0.875
mlp,pc2,pc4,Generalizability_mean,2,0.845,0.875
mlp,pc2,pc4,Generalizability_mean,3,0.875,0.875
mlp,pc2,pc4,Generalizability_mean,4,0.905,0.875
mlp,pc2,pc4,Generalizability_mean,5,0.935,0.875
mlp,pc2,pc4,Stability,1,0.841,0.901
mlp,pc2,pc4,Stability,2,0.871,0.901
mlp,pc2,pc4,Stability,3,0.901,0.901
mlp,pc2,pc4,Stability,4,0.931,0.901
mlp,pc2,pc4,Stability,5,0.961,0.901
mlp,pc2,pc4,ReliabilityIndex,1,0.786,0.846
mlp,pc2,pc4,ReliabilityIndex,2,0.816,0.846
mlp,pc2,pc4,ReliabilityIndex,3,0.846,0.846
mlp,pc2,pc4,ReliabilityIndex,4,0.876,0.846
mlp,pc2,pc4,ReliabilityIndex,5,0.906,0.846
mlp,pc3,pc1,AUC_mean,1,0.661,0.721
mlp,pc3,pc1,AUC_mean,2,0.691,0.721
mlp,pc3,pc1,AUC_mean,3,0.721,0.721
mlp,pc3,pc1,AUC_mean,4,0.751,0.721
mlp,pc3,pc1,AUC_mean,5,0.781,0.721
mlp,pc3,pc1,F1_mean,1,0.154,0.214
mlp,pc3,pc1,F1_mean,2,0.184,0.214
mlp,pc3,pc1,F1_mean,3,0.214,0.214
mlp,pc3,pc1,F1_mean,4,0.244,0.214
mlp,pc3,pc1,F1_mean,5,0.274,0.214
mlp,pc3,pc1,Precision_mean,1,0.085,0.145
mlp,pc3,pc1,Precision_mean,2,0.115,0.145
mlp,pc3,pc1,Precision_mean,3,0.145,0.145
mlp,pc3,pc1,Precision_mean,4,0.175,0.145
mlp,pc3,pc1,Precision_mean,5,0.205,0.145
mlp,pc3,pc1,Recall_mean,1,0.732,0.792
mlp,pc3,pc1,Recall_mean,2,0.762,0.792
mlp,pc3,pc1,Recall_mean,3,0.792,0.792
mlp,pc3,pc1,Recall_mean,4,0.822,0.792
mlp,pc3,pc1,Recall_mean,5,0.852,0.792
mlp,pc3,pc1,Generalizability_mean,1,0.904,0.952
mlp,pc3,pc1,Generalizability_mean,2,0.928,0.952
mlp,pc3,pc1,Generalizability_mean,3,0.952,0.952
mlp,pc3,pc1,Generalizability_mean,4,0.976,0.952
mlp,pc3,pc1,Generalizability_mean,5,1.0,0.952
mlp,pc3,pc1,Stability,1,0.829,0.889
mlp,pc3,pc1,Stability,2,0.859,0.889
mlp,pc3,pc1,Stability,3,0.889,0.889
mlp,pc3,pc1,Stability,4,0.919,0.889
mlp,pc3,pc1,Stability,5,0.949,0.889
mlp,pc3,pc1,ReliabilityIndex,1,0.812,0.872
mlp,pc3,pc1,ReliabilityIndex,2,0.842,0.872
mlp,pc3,pc1,ReliabilityIndex,3,0.872,0.872
mlp,pc3,pc1,ReliabilityIndex,4,0.902,0.872
mlp,pc3,pc1,ReliabilityIndex,5,0.932,0.872
mlp,pc3,pc2,AUC_mean,1,0.688,0.748
mlp,pc3,pc2,AUC_mean,2,0.718,0.748
mlp,pc3,pc2,AUC_mean,3,0.748,0.748
mlp,pc3,pc2,AUC_mean,4,0.778,0.748
mlp,pc3,pc2,AUC_mean,5,0.808,0.748
mlp,pc3,pc2,F1_mean,1,0.107,0.167
mlp,pc3,pc2,F1_mean,2,0.137,0.167
mlp,pc3,pc2,F1_mean,3,0.167,0.167
mlp,pc3,pc2,F1_mean,4,0.197,0.167
mlp,pc3,pc2,F1_mean,5,0.227,0.167
mlp,pc3,pc2,Precision_mean,1,0.049,0.098
mlp,pc3,pc2,Precision_mean,2,0.0735,0.098
mlp,pc3,pc2,Precision_mean,3,0.098,0.098
mlp,pc3,pc2,Precision_mean,4,0.1225,0.098
mlp,pc3,pc2,Precision_mean,5,0.147,0.098
mlp,pc3,pc2,Recall_mean,1,0.776,0.836
mlp,pc3,pc2,Recall_mean,2,0.806,0.836
mlp,pc3,pc2,Recall_mean,3,0.836,0.836
mlp,pc3,pc2,Recall_mean,4,0.866,0.836
mlp,pc3,pc2,Recall_mean,5,0.896,0.836
mlp,pc3,pc2,Generalizability_mean,1,0.821,0.881
mlp,pc3,pc2,Generalizability_mean,2,0.851,0.881
mlp,pc3,pc2,Generalizability_mean,3,0.881,0.881
mlp,pc3,pc2,Generalizability_mean,4,0.911,0.881
mlp,pc3,pc2,Generalizability_mean,5,0.941,0.881
mlp,pc3,pc2,Stability,1,0.835,0.895
mlp,pc3,pc2,Stability,2,0.865,0.895
mlp,pc3,pc2,Stability,3,0.895,0.895
mlp,pc3,pc2,Stability,4,0.925,0.895
mlp,pc3,pc2,Stability,5,0.955,0.895
mlp,pc3,pc2,ReliabilityIndex,1,0.798,0.858
mlp,pc3,pc2,ReliabilityIndex,2,0.828,0.858
mlp,pc3,pc2,ReliabilityIndex,3,0.858,0.858
mlp,pc3,pc2,ReliabilityIndex,4,0.888,0.858
mlp,pc3,pc2,ReliabilityIndex,5,0.918,0.858
mlp,pc3,pc4,AUC_mean,1,0.625,0.685
mlp,pc3,pc4,AUC_mean,2,0.655,0.685
mlp,pc3,pc4,AUC_mean,3,0.685,0.685
mlp,pc3,pc4,AUC_mean,4,0.715,0.685
mlp,pc3,pc4,AUC_mean,5,0.745,0.685
mlp,pc3,pc4,F1_mean,1,0.146,0.206
mlp,pc3,pc4,F1_mean,2,0.176,0.206
mlp,pc3,pc4,F1_mean,3,0.206,0.206
mlp,pc3,pc4,F1_mean,4,0.236,0.206
mlp,pc3,pc4,F1_mean,5,0.266,0.206
mlp,pc3,pc4,Precision_mean,1,0.071,0.131
mlp,pc3,pc4,Precision_mean,2,0.101,0.131
mlp,pc3,pc4,Precision_mean,3,0.131,0.131
mlp,pc3,pc4,Precision_mean,4,0.161,0.131
mlp,pc3,pc4,Precision_mean,5,0.191,0.131
mlp,pc3,pc4,Recall_mean,1,0.719,0.779
mlp,pc3,pc4,Recall_mean,2,0.749,0.779
mlp,pc3,pc4,Recall_mean,3,0.779,0.779
mlp,pc3,pc4,Recall_mean,4,0.809,0.779
mlp,pc3,pc4,Recall_mean,5,0.839,0.779
mlp,pc3,pc4,Generalizability_mean,1,0.839,0.899
mlp,pc3,pc4,Generalizability_mean,2,0.869,0.899
mlp,pc3,pc4,Generalizability_mean,3,0.899,0.899
mlp,pc3,pc4,Generalizability_mean,4,0.929,0.899
mlp,pc3,pc4,Generalizability_mean,5,0.959,0.899
mlp,pc3,pc4,Stability,1,0.823,0.883
mlp,pc3,pc4,Stability,2,0.853,0.883
mlp,pc3,pc4,Stability,3,0.883,0.883
mlp,pc3,pc4,Stability,4,0.913,0.883
mlp,pc3,pc4,Stability,5,0.943,0.883
mlp,pc3,pc4,ReliabilityIndex,1,0.78,0.84
mlp,pc3,pc4,ReliabilityIndex,2,0.81,0.84
mlp,pc3,pc4,ReliabilityIndex,3,0.84,0.84
mlp,pc3,pc4,ReliabilityIndex,4,0.87,0.84
mlp,pc3,pc4,ReliabilityIndex,5,0.9,0.84
mlp,pc4,pc1,AUC_mean,1,0.607,0.667
mlp,pc4,pc1,AUC_mean,2,0.637,0.667
mlp,pc4,pc1,AUC_mean,3,0.667,0.667
mlp,pc4,pc1,AUC_mean,4,0.697,0.667
mlp,pc4,pc1,AUC_mean,5,0.727,0.667
mlp,pc4,pc1,F1_mean,1,0.129,0.189
mlp,pc4,pc1,F1_mean,2,0.159,0.189
mlp,pc4,pc1,F1_mean,3,0.189,0.189
mlp,pc4,pc1,F1_mean,4,0.219,0.189
mlp,pc4,pc1,F1_mean,5,0.249,0.189
mlp,pc4,pc1,Precision_mean,1,0.062,0.122
mlp,pc4,pc1,Precision_mean,2,0.092,0.122
mlp,pc4,pc1,Precision_mean,3,0.122,0.122
mlp,pc4,pc1,Precision_mean,4,0.152,0.122
mlp,pc4,pc1,Precision_mean,5,0.182,0.122
mlp,pc4,pc1,Recall_mean,1,0.694,0.754
mlp,pc4,pc1,Recall_mean,2,0.724,0.754
mlp,pc4,pc1,Recall_mean,3,0.754,0.754
mlp,pc4,pc1,Recall_mean,4,0.784,0.754
mlp,pc4,pc1,Recall_mean,5,0.814,0.754
mlp,pc4,pc1,Generalizability_mean,1,0.874,0.934
mlp,pc4,pc1,Generalizability_mean,2,0.904,0.934
mlp,pc4,pc1,Generalizability_mean,3,0.934,0.934
mlp,pc4,pc1,Generalizability_mean,4,0.964,0.934
mlp,pc4,pc1,Generalizability_mean,5,0.994,0.934
mlp,pc4,pc1,Stability,1,0.848,0.908
mlp,pc4,pc1,Stability,2,0.878,0.908
mlp,pc4,pc1,Stability,3,0.908,0.908
mlp,pc4,pc1,Stability,4,0.938,0.908
mlp,pc4,pc1,Stability,5,0.968,0.908
mlp,pc4,pc1,ReliabilityIndex,1,0.791,0.851
mlp,pc4,pc1,ReliabilityIndex,2,0.821,0.851
mlp,pc4,pc1,ReliabilityIndex,3,0.851,0.851
mlp,pc4,pc1,ReliabilityIndex,4,0.881,0.851
mlp,pc4,pc1,ReliabilityIndex,5,0.911,0.851
mlp,pc4,pc2,AUC_mean,1,0.652,0.712
mlp,pc4,pc2,AUC_mean,2,0.682,0.712
mlp,pc4,pc2,AUC_mean,3,0.712,0.712
mlp,pc4,pc2,AUC_mean,4,0.742,0.712
mlp,pc4,pc2,AUC_mean,5,0.772,0.712
mlp,pc4,pc2,F1_mean,1,0.094,0.154
mlp,pc4,pc2,F1_mean,2,0.124,0.154
mlp,pc4,pc2,F1_mean,3,0.154,0.154
mlp,pc4,pc2,F1_mean,4,0.184,0.154
mlp,pc4,pc2,F1_mean,5,0.214,0.154
mlp,pc4,pc2,Precision_mean,1,0.0455,0.091
mlp,pc4,pc2,Precision_mean,2,0.06825,0.091
mlp,pc4,pc2,Precision_mean,3,0.091,0.091
mlp,pc4,pc2,Precision_mean,4,0.11375,0.091
mlp,pc4,pc2,Precision_mean,5,0.1365,0.091
mlp,pc4,pc2,Recall_mean,1,0.761,0.821
mlp,pc4,pc2,Recall_mean,2,0.791,0.821
mlp,pc4,pc2,Recall_mean,3,0.821,0.821
mlp,pc4,pc2,Recall_mean,4,0.851,0.821
mlp,pc4,pc2,Recall_mean,5,0.881,0.821
mlp,pc4,pc2,Generalizability_mean,1,0.812,0.872
mlp,pc4,pc2,Generalizability_mean,2,0.842,0.872
mlp,pc4,pc2,Generalizability_mean,3,0.872,0.872
mlp,pc4,pc2,Generalizability_mean,4,0.902,0.872
mlp,pc4,pc2,Generalizability_mean,5,0.932,0.872
mlp,pc4,pc2,Stability,1,0.85,0.91
mlp,pc4,pc2,Stability,2,0.88,0.91
mlp,pc4,pc2,Stability,3,0.91,0.91
mlp,pc4,pc2,Stability,4,0.94,0.91
mlp,pc4,pc2,Stability,5,0.97,0.91
mlp,pc4,pc2,ReliabilityIndex,1,0.799,0.859
mlp,pc4,pc2,ReliabilityIndex,2,0.829,0.859
mlp,pc4,pc2,ReliabilityIndex,3,0.859,0.859
mlp,pc4,pc2,ReliabilityIndex,4,0.889,0.859
mlp,pc4,pc2,ReliabilityIndex,5,0.919,0.859
mlp,pc4,pc3,AUC_mean,1,0.636,0.696
mlp,pc4,pc3,AUC_mean,2,0.666,0.696
mlp,pc4,pc3,AUC_mean,3,0.696,0.696
mlp,pc4,pc3,AUC_mean,4,0.726,0.696
mlp,pc4,pc3,AUC_mean,5,0.756,0.696
mlp,pc4,pc3,F1_mean,1,0.175,0.235
mlp,pc4,pc3,F1_mean,2,0.205,0.235
mlp,pc4,pc3,F1_mean,3,0.235,0.235
mlp,pc4,pc3,F1_mean,4,0.265,0.235
mlp,pc4,pc3,F1_mean,5,0.295,0.235
mlp,pc4,pc3,Precision_mean,1,0.077,0.137
mlp,pc4,pc3,Precision_mean,2,0.107,0.137
mlp,pc4,pc3,Precision_mean,3,0.137,0.137
mlp,pc4,pc3,Precision_mean,4,0.167,0.137
mlp,pc4,pc3,Precision_mean,5,0.197,0.137
mlp,pc4,pc3,Recall_mean,1,0.79,0.85
mlp,pc4,pc3,Recall_mean,2,0.82,0.85
mlp,pc4,pc3,Recall_mean,3,0.85,0.85
mlp,pc4,pc3,Recall_mean,4,0.88,0.85
mlp,pc4,pc3,Recall_mean,5,0.91,0.85
mlp,pc4,pc3,Generalizability_mean,1,0.97,0.985
mlp,pc4,pc3,Generalizability_mean,2,0.9775,0.985
mlp,pc4,pc3,Generalizability_mean,3,0.985,0.985
mlp,pc4,pc3,Generalizability_mean,4,0.9925,0.985
mlp,pc4,pc3,Generalizability_mean,5,1.0,0.985
