Model,Train,Test,Metric,Fold,Value,Mean
gradient_boosting,pc1.arff,pc2.arff,Precision,2,0.016547,0.022063
gradient_boosting,pc1.arff,pc2.arff,Precision,3,0.022063,0.022063
gradient_boosting,pc1.arff,pc2.arff,Precision,4,0.027579,0.022063
gradient_boosting,pc1.arff,pc2.arff,Precision,5,0.033094,0.022063
gradient_boosting,pc1.arff,pc2.arff,Recall,1,0.021739,0.043478
gradient_boosting,pc1.arff,pc2.arff,Recall,2,0.032608,0.043478
gradient_boosting,pc1.arff,pc2.arff,Recall,3,0.043478,0.043478
gradient_boosting,pc1.arff,pc2.arff,Recall,4,0.054348,0.043478
gradient_boosting,pc1.arff,pc2.arff,Recall,5,0.065217,0.043478
gradient_boosting,pc1.arff,pc2.arff,GLR,1,0.077087,0.097087
gradient_boosting,pc1.arff,pc2.arff,GLR,2,0.087087,0.097087
gradient_boosting,pc1.arff,pc2.arff,GLR,3,0.097087,0.097087
gradient_boosting,pc1.arff,pc2.arff,GLR,4,0.107087,0.097087
gradient_boosting,pc1.arff,pc2.arff,GLR,5,0.117087,0.097087
gradient_boosting,pc1.arff,pc2.arff,ECE,1,0.013562,0.027123
gradient_boosting,pc1.arff,pc2.arff,ECE,2,0.020342,0.027123
gradient_boosting,pc1.arff,pc2.arff,ECE,3,0.027123,0.027123
gradient_boosting,pc1.arff,pc2.arff,ECE,4,0.033904,0.027123
gradient_boosting,pc1.arff,pc2.arff,ECE,5,0.040684,0.027123
gradient_boosting,pc1.arff,pc2.arff,ReliabilityScore,1,0.780473,0.840473
gradient_boosting,pc1.arff,pc2.arff,ReliabilityScore,2,0.810473,0.840473
gradient_boosting,pc1.arff,pc2.arff,ReliabilityScore,3,0.840473,0.840473
gradient_boosting,pc1.arff,pc2.arff,ReliabilityScore,4,0.870473,0.840473
gradient_boosting,pc1.arff,pc2.arff,ReliabilityScore,5,0.900473,0.840473
gradient_boosting,pc1.arff,pc3.arff,AUC,1,0.681961,0.741961
gradient_boosting,pc1.arff,pc3.arff,AUC,2,0.711961,0.741961
gradient_boosting,pc1.arff,pc3.arff,AUC,3,0.741961,0.741961
gradient_boosting,pc1.arff,pc3.arff,AUC,4,0.771961,0.741961
gradient_boosting,pc1.arff,pc3.arff,AUC,5,0.801961,0.741961
gradient_boosting,pc1.arff,pc3.arff,F1,1,0.222932,0.282932
gradient_boosting,pc1.arff,pc3.arff,F1,2,0.252932,0.282932
gradient_boosting,pc1.arff,pc3.arff,F1,3,0.282932,0.282932
gradient_boosting,pc1.arff,pc3.arff,F1,4,0.312932,0.282932
gradient_boosting,pc1.arff,pc3.arff,F1,5,0.342932,0.282932
gradient_boosting,pc1.arff,pc3.arff,Precision,1,0.291214,0.351214
gradient_boosting,pc1.arff,pc3.arff,Precision,2,0.321214,0.351214
gradient_boosting,pc1.arff,pc3.arff,Precision,3,0.351214,0.351214
gradient_boosting,pc1.arff,pc3.arff,Precision,4,0.381214,0.351214
gradient_boosting,pc1.arff,pc3.arff,Precision,5,0.411214,0.351214
gradient_boosting,pc1.arff,pc3.arff,Recall,1,0.18125,0.24125
gradient_boosting,pc1.arff,pc3.arff,Recall,2,0.21125,0.24125
gradient_boosting,pc1.arff,pc3.arff,Recall,3,0.24125,0.24125
gradient_boosting,pc1.arff,pc3.arff,Recall,4,0.27125,0.24125
gradient_boosting,pc1.arff,pc3.arff,Recall,5,0.30125,0.24125
gradient_boosting,pc1.arff,pc3.arff,GLR,1,0.088865,0.111081
gradient_boosting,pc1.arff,pc3.arff,GLR,2,0.099973,0.111081
gradient_boosting,pc1.arff,pc3.arff,GLR,3,0.111081,0.111081
gradient_boosting,pc1.arff,pc3.arff,GLR,4,0.122189,0.111081
gradient_boosting,pc1.arff,pc3.arff,GLR,5,0.133297,0.111081
gradient_boosting,pc1.arff,pc3.arff,ECE,1,0.033598,0.067195
gradient_boosting,pc1.arff,pc3.arff,ECE,2,0.050396,0.067195
gradient_boosting,pc1.arff,pc3.arff,ECE,3,0.067195,0.067195
gradient_boosting,pc1.arff,pc3.arff,ECE,4,0.083994,0.067195
gradient_boosting,pc1.arff,pc3.arff,ECE,5,0.100793,0.067195
gradient_boosting,pc1.arff,pc3.arff,ReliabilityScore,1,0.769449,0.829449
gradient_boosting,pc1.arff,pc3.arff,ReliabilityScore,2,0.799449,0.829449
gradient_boosting,pc1.arff,pc3.arff,ReliabilityScore,3,0.829449,0.829449
gradient_boosting,pc1.arff,pc3.arff,ReliabilityScore,4,0.859449,0.829449
gradient_boosting,pc1.arff,pc3.arff,ReliabilityScore,5,0.889449,0.829449
gradient_boosting,pc1.arff,pc4.arff,AUC,1,0.666249,0.726249
gradient_boosting,pc1.arff,pc4.arff,AUC,2,0.696249,0.726249
gradient_boosting,pc1.arff,pc4.arff,AUC,3,0.726249,0.726249
gradient_boosting,pc1.arff,pc4.arff,AUC,4,0.756249,0.726249
gradient_boosting,pc1.arff,pc4.arff,AUC,5,0.786249,0.726249
gradient_boosting,pc1.arff,pc4.arff,F1,1,0.133885,0.193885
gradient_boosting,pc1.arff,pc4.arff,F1,2,0.163885,0.193885
gradient_boosting,pc1.arff,pc4.arff,F1,3,0.193885,0.193885
gradient_boosting,pc1.arff,pc4.arff,F1,4,0.223885,0.193885
gradient_boosting,pc1.arff,pc4.arff,F1,5,0.253885,0.193885
gradient_boosting,pc1.arff,pc4.arff,Precision,1,0.301807,0.361807
gradient_boosting,pc1.arff,pc4.arff,Precision,2,0.331807,0.361807
gradient_boosting,pc1.arff,pc4.arff,Precision,3,0.361807,0.361807
gradient_boosting,pc1.arff,pc4.arff,Precision,4,0.391807,0.361807
gradient_boosting,pc1.arff,pc4.arff,Precision,5,0.421807,0.361807
gradient_boosting,pc1.arff,pc4.arff,Recall,1,0.074831,0.134831
gradient_boosting,pc1.arff,pc4.arff,Recall,2,0.104831,0.134831
gradient_boosting,pc1.arff,pc4.arff,Recall,3,0.134831,0.134831
gradient_boosting,pc1.arff,pc4.arff,Recall,4,0.164831,0.134831
gradient_boosting,pc1.arff,pc4.arff,Recall,5,0.194831,0.134831
gradient_boosting,pc1.arff,pc4.arff,GLR,1,0.039403,0.059403
gradient_boosting,pc1.arff,pc4.arff,GLR,2,0.049403,0.059403
gradient_boosting,pc1.arff,pc4.arff,GLR,3,0.059403,0.059403
gradient_boosting,pc1.arff,pc4.arff,GLR,4,0.069403,0.059403
gradient_boosting,pc1.arff,pc4.arff,GLR,5,0.079403,0.059403
gradient_boosting,pc1.arff,pc4.arff,ECE,1,0.041721,0.083442
gradient_boosting,pc1.arff,pc4.arff,ECE,2,0.062581,0.083442
gradient_boosting,pc1.arff,pc4.arff,ECE,3,0.083442,0.083442
gradient_boosting,pc1.arff,pc4.arff,ECE,4,0.104303,0.083442
gradient_boosting,pc1.arff,pc4.arff,ECE,5,0.125163,0.083442
gradient_boosting,pc1.arff,pc4.arff,ReliabilityScore,1,0.75542,0.81542
gradient_boosting,pc1.arff,pc4.arff,ReliabilityScore,2,0.78542,0.81542
gradient_boosting,pc1.arff,pc4.arff,ReliabilityScore,3,0.81542,0.81542
gradient_boosting,pc1.arff,pc4.arff,ReliabilityScore,4,0.84542,0.81542
gradient_boosting,pc1.arff,pc4.arff,ReliabilityScore,5,0.87542,0.81542
gradient_boosting,pc2.arff,pc1.arff,AUC,1,0.594659,0.654659
gradient_boosting,pc2.arff,pc1.arff,AUC,2,0.624659,0.654659
gradient_boosting,pc2.arff,pc1.arff,AUC,3,0.654659,0.654659
gradient_boosting,pc2.arff,pc1.arff,AUC,4,0.684659,0.654659
gradient_boosting,pc2.arff,pc1.arff,AUC,5,0.714659,0.654659
gradient_boosting,pc2.arff,pc1.arff,F1,1,0.043951,0.087901
gradient_boosting,pc2.arff,pc1.arff,F1,2,0.065926,0.087901
gradient_boosting,pc2.arff,pc1.arff,F1,3,0.087901,0.087901
gradient_boosting,pc2.arff,pc1.arff,F1,4,0.109876,0.087901
gradient_boosting,pc2.arff,pc1.arff,F1,5,0.131852,0.087901
gradient_boosting,pc2.arff,pc1.arff,Precision,1,0.146128,0.206128
gradient_boosting,pc2.arff,pc1.arff,Precision,2,0.176128,0.206128
gradient_boosting,pc2.arff,pc1.arff,Precision,3,0.206128,0.206128
gradient_boosting,pc2.arff,pc1.arff,Precision,4,0.236128,0.206128
gradient_boosting,pc2.arff,pc1.arff,Precision,5,0.266128,0.206128
gradient_boosting,pc2.arff,pc1.arff,Recall,1,0.028571,0.057143
gradient_boosting,pc2.arff,pc1.arff,Recall,2,0.042857,0.057143
gradient_boosting,pc2.arff,pc1.arff,Recall,3,0.057143,0.057143
gradient_boosting,pc2.arff,pc1.arff,Recall,4,0.071429,0.057143
gradient_boosting,pc2.arff,pc1.arff,Recall,5,0.085714,0.057143
gradient_boosting,pc2.arff,pc1.arff,GLR,1,0.119854,0.149817
gradient_boosting,pc2.arff,pc1.arff,GLR,2,0.134835,0.149817
gradient_boosting,pc2.arff,pc1.arff,GLR,3,0.149817,0.149817
gradient_boosting,pc2.arff,pc1.arff,GLR,4,0.164799,0.149817
gradient_boosting,pc2.arff,pc1.arff,GLR,5,0.17978,0.149817
gradient_boosting,pc2.arff,pc1.arff,ECE,1,0.033493,0.066986
gradient_boosting,pc2.arff,pc1.arff,ECE,2,0.05024,0.066986
gradient_boosting,pc2.arff,pc1.arff,ECE,3,0.066986,0.066986
gradient_boosting,pc2.arff,pc1.arff,ECE,4,0.083733,0.066986
gradient_boosting,pc2.arff,pc1.arff,ECE,5,0.100479,0.066986
gradient_boosting,pc2.arff,pc1.arff,ReliabilityScore,1,0.775974,0.835974
gradient_boosting,pc2.arff,pc1.arff,ReliabilityScore,2,0.805974,0.835974
gradient_boosting,pc2.arff,pc1.arff,ReliabilityScore,3,0.835974,0.835974
gradient_boosting,pc2.arff,pc1.arff,ReliabilityScore,4,0.865974,0.835974
gradient_boosting,pc2.arff,pc1.arff,ReliabilityScore,5,0.895974,0.835974
gradient_boosting,pc2.arff,pc3.arff,AUC,1,0.588332,0.648332
gradient_boosting,pc2.arff,pc3.arff,AUC,2,0.618332,0.648332
gradient_boosting,pc2.arff,pc3.arff,AUC,3,0.648332,0.648332
gradient_boosting,pc2.arff,pc3.arff,AUC,4,0.678332,0.648332
gradient_boosting,pc2.arff,pc3.arff,AUC,5,0.708332,0.648332
gradient_boosting,pc2.arff,pc3.arff,F1,1,0.06954,0.12954
gradient_boosting,pc2.arff,pc3.arff,F1,2,0.09954,0.12954
gradient_boosting,pc2.arff,pc3.arff,F1,3,0.12954,0.12954
gradient_boosting,pc2.arff,pc3.arff,F1,4,0.15954,0.12954
gradient_boosting,pc2.arff,pc3.arff,F1,5,0.18954,0.12954
gradient_boosting,pc2.arff,pc3.arff,Precision,1,0.289666,0.349666
gradient_boosting,pc2.arff,pc3.arff,Precision,2,0.319666,0.349666
gradient_boosting,pc2.arff,pc3.arff,Precision,3,0.349666,0.349666
gradient_boosting,pc2.arff,pc3.arff,Precision,4,0.379666,0.349666
gradient_boosting,pc2.arff,pc3.arff,Precision,5,0.409666,0.349666
gradient_boosting,pc2.arff,pc3.arff,Recall,1,0.04,0.08
gradient_boosting,pc2.arff,pc3.arff,Recall,2,0.06,0.08
gradient_boosting,pc2.arff,pc3.arff,Recall,3,0.08,0.08
gradient_boosting,pc2.arff,pc3.arff,Recall,4,0.1,0.08
gradient_boosting,pc2.arff,pc3.arff,Recall,5,0.12,0.08
gradient_boosting,pc2.arff,pc3.arff,GLR,1,0.226272,0.28284
gradient_boosting,pc2.arff,pc3.arff,GLR,2,0.254556,0.28284
gradient_boosting,pc2.arff,pc3.arff,GLR,3,0.28284,0.28284
gradient_boosting,pc2.arff,pc3.arff,GLR,4,0.311124,0.28284
gradient_boosting,pc2.arff,pc3.arff,GLR,5,0.339408,0.28284
gradient_boosting,pc2.arff,pc3.arff,ECE,1,0.04677,0.09354
gradient_boosting,pc2.arff,pc3.arff,ECE,2,0.070155,0.09354
gradient_boosting,pc2.arff,pc3.arff,ECE,3,0.09354,0.09354
gradient_boosting,pc2.arff,pc3.arff,ECE,4,0.116925,0.09354
gradient_boosting,pc2.arff,pc3.arff,ECE,5,0.14031,0.09354
gradient_boosting,pc2.arff,pc3.arff,ReliabilityScore,1,0.789293,0.849293
gradient_boosting,pc2.arff,pc3.arff,ReliabilityScore,2,0.819293,0.849293
gradient_boosting,pc2.arff,pc3.arff,ReliabilityScore,3,0.849293,0.849293
gradient_boosting,pc2.arff,pc3.arff,ReliabilityScore,4,0.879293,0.849293
gradient_boosting,pc2.arff,pc3.arff,ReliabilityScore,5,0.909293,0.849293
gradient_boosting,pc2.arff,pc4.arff,AUC,1,0.498713,0.558713
gradient_boosting,pc2.arff,pc4.arff,AUC,2,0.528713,0.558713
gradient_boosting,pc2.arff,pc4.arff,AUC,3,0.558713,0.558713
gradient_boosting,pc2.arff,pc4.arff,AUC,4,0.588713,0.558713
gradient_boosting,pc2.arff,pc4.arff,AUC,5,0.618713,0.558713
gradient_boosting,pc2.arff,pc4.arff,F1,1,0.02728,0.054561
gradient_boosting,pc2.arff,pc4.arff,F1,2,0.040921,0.054561
gradient_boosting,pc2.arff,pc4.arff,F1,3,0.054561,0.054561
gradient_boosting,pc2.arff,pc4.arff,F1,4,0.068201,0.054561
gradient_boosting,pc2.arff,pc4.arff,F1,5,0.081841,0.054561
gradient_boosting,pc2.arff,pc4.arff,Precision,1,0.155973,0.215973
gradient_boosting,pc2.arff,pc4.arff,Precision,2,0.185973,0.215973
gradient_boosting,pc2.arff,pc4.arff,Precision,3,0.215973,0.215973
gradient_boosting,pc2.arff,pc4.arff,Precision,4,0.245973,0.215973
gradient_boosting,pc2.arff,pc4.arff,Precision,5,0.275973,0.215973
gradient_boosting,pc2.arff,pc4.arff,Recall,1,0.015731,0.031461
gradient_boosting,pc2.arff,pc4.arff,Recall,2,0.023596,0.031461
gradient_boosting,pc2.arff,pc4.arff,Recall,3,0.031461,0.031461
gradient_boosting,pc2.arff,pc4.arff,Recall,4,0.039326,0.031461
gradient_boosting,pc2.arff,pc4.arff,Recall,5,0.047192,0.031461
gradient_boosting,pc2.arff,pc4.arff,GLR,1,0.234421,0.293026
gradient_boosting,pc2.arff,pc4.arff,GLR,2,0.263723,0.293026
gradient_boosting,pc2.arff,pc4.arff,GLR,3,0.293026,0.293026
gradient_boosting,pc2.arff,pc4.arff,GLR,4,0.322329,0.293026
gradient_boosting,pc2.arff,pc4.arff,GLR,5,0.351631,0.293026
gradient_boosting,pc2.arff,pc4.arff,ECE,1,0.059381,0.118761
gradient_boosting,pc2.arff,pc4.arff,ECE,2,0.089071,0.118761
gradient_boosting,pc2.arff,pc4.arff,ECE,3,0.118761,0.118761
gradient_boosting,pc2.arff,pc4.arff,ECE,4,0.148451,0.118761
gradient_boosting,pc2.arff,pc4.arff,ECE,5,0.178142,0.118761
gradient_boosting,pc2.arff,pc4.arff,ReliabilityScore,1,0.782584,0.842584
gradient_boosting,pc2.arff,pc4.arff,ReliabilityScore,2,0.812584,0.842584
gradient_boosting,pc2.arff,pc4.arff,ReliabilityScore,3,0.842584,0.842584
gradient_boosting,pc2.arff,pc4.arff,ReliabilityScore,4,0.872584,0.842584
gradient_boosting,pc2.arff,pc4.arff,ReliabilityScore,5,0.902584,0.842584
gradient_boosting,pc3.arff,pc1.arff,AUC,1,0.716009,0.776009
gradient_boosting,pc3.arff,pc1.arff,AUC,2,0.746009,0.776009
gradient_boosting,pc3.arff,pc1.arff,AUC,3,0.776009,0.776009
gradient_boosting,pc3.arff,pc1.arff,AUC,4,0.806009,0.776009
gradient_boosting,pc3.arff,pc1.arff,AUC,5,0.836009,0.776009
gradient_boosting,pc3.arff,pc1.arff,F1,1,0.23106,0.29106
gradient_boosting,pc3.arff,pc1.arff,F1,2,0.26106,0.29106
gradient_boosting,pc3.arff,pc1.arff,F1,3,0.29106,0.29106
gradient_boosting,pc3.arff,pc1.arff,F1,4,0.32106,0.29106
gradient_boosting,pc3.arff,pc1.arff,F1,5,0.35106,0.29106
gradient_boosting,pc3.arff,pc1.arff,Precision,1,0.280212,0.340212
gradient_boosting,pc3.arff,pc1.arff,Precision,2,0.310212,0.340212
gradient_boosting,pc3.arff,pc1.arff,Precision,3,0.340212,0.340212
gradient_boosting,pc3.arff,pc1.arff,Precision,4,0.370212,0.340212
gradient_boosting,pc3.arff,pc1.arff,Precision,5,0.400212,0.340212
gradient_boosting,pc3.arff,pc1.arff,Recall,1,0.197143,0.257143
gradient_boosting,pc3.arff,pc1.arff,Recall,2,0.227143,0.257143
gradient_boosting,pc3.arff,pc1.arff,Recall,3,0.257143,0.257143
gradient_boosting,pc3.arff,pc1.arff,Recall,4,0.287143,0.257143
gradient_boosting,pc3.arff,pc1.arff,Recall,5,0.317143,0.257143
gradient_boosting,pc3.arff,pc1.arff,GLR,1,0.197828,0.247285
gradient_boosting,pc3.arff,pc1.arff,GLR,2,0.222556,0.247285
gradient_boosting,pc3.arff,pc1.arff,GLR,3,0.247285,0.247285
gradient_boosting,pc3.arff,pc1.arff,GLR,4,0.272014,0.247285
gradient_boosting,pc3.arff,pc1.arff,GLR,5,0.296742,0.247285
gradient_boosting,pc3.arff,pc1.arff,ECE,1,0.018438,0.036876
gradient_boosting,pc3.arff,pc1.arff,ECE,2,0.027657,0.036876
gradient_boosting,pc3.arff,pc1.arff,ECE,3,0.036876,0.036876
gradient_boosting,pc3.arff,pc1.arff,ECE,4,0.046095,0.036876
gradient_boosting,pc3.arff,pc1.arff,ECE,5,0.055314,0.036876
gradient_boosting,pc3.arff,pc1.arff,ReliabilityScore,1,0.802256,0.862256
gradient_boosting,pc3.arff,pc1.arff,ReliabilityScore,2,0.832256,0.862256
gradient_boosting,pc3.arff,pc1.arff,ReliabilityScore,3,0.862256,0.862256
gradient_boosting,pc3.arff,pc1.arff,ReliabilityScore,4,0.892256,0.862256
gradient_boosting,pc3.arff,pc1.arff,ReliabilityScore,5,0.922256,0.862256
gradient_boosting,pc3.arff,pc2.arff,AUC,1,0.690478,0.750478
gradient_boosting,pc3.arff,pc2.arff,AUC,2,0.720478,0.750478
gradient_boosting,pc3.arff,pc2.arff,AUC,3,0.750478,0.750478
gradient_boosting,pc3.arff,pc2.arff,AUC,4,0.780478,0.750478
gradient_boosting,pc3.arff,pc2.arff,AUC,5,0.810478,0.750478
gradient_boosting,pc3.arff,pc2.arff,F1,1,0.036193,0.072385
gradient_boosting,pc3.arff,pc2.arff,F1,2,0.054289,0.072385
gradient_boosting,pc3.arff,pc2.arff,F1,3,0.072385,0.072385
gradient_boosting,pc3.arff,pc2.arff,F1,4,0.090481,0.072385
gradient_boosting,pc3.arff,pc2.arff,F1,5,0.108578,0.072385
gradient_boosting,pc3.arff,pc2.arff,Precision,1,0.022998,0.045995
gradient_boosting,pc3.arff,pc2.arff,Precision,2,0.034496,0.045995
gradient_boosting,pc3.arff,pc2.arff,Precision,3,0.045995,0.045995
gradient_boosting,pc3.arff,pc2.arff,Precision,4,0.057494,0.045995
gradient_boosting,pc3.arff,pc2.arff,Precision,5,0.068992,0.045995
gradient_boosting,pc3.arff,pc2.arff,Recall,1,0.131304,0.191304
gradient_boosting,pc3.arff,pc2.arff,Recall,2,0.161304,0.191304
gradient_boosting,pc3.arff,pc2.arff,Recall,3,0.191304,0.191304
gradient_boosting,pc3.arff,pc2.arff,Recall,4,0.221304,0.191304
gradient_boosting,pc3.arff,pc2.arff,Recall,5,0.251304,0.191304
gradient_boosting,pc3.arff,pc2.arff,GLR,1,0.110209,0.137761
gradient_boosting,pc3.arff,pc2.arff,GLR,2,0.123985,0.137761
gradient_boosting,pc3.arff,pc2.arff,GLR,3,0.137761,0.137761
gradient_boosting,pc3.arff,pc2.arff,GLR,4,0.151537,0.137761
gradient_boosting,pc3.arff,pc2.arff,GLR,5,0.165313,0.137761
gradient_boosting,pc3.arff,pc2.arff,ECE,1,0.026305,0.052611
gradient_boosting,pc3.arff,pc2.arff,ECE,2,0.039458,0.052611
gradient_boosting,pc3.arff,pc2.arff,ECE,3,0.052611,0.052611
gradient_boosting,pc3.arff,pc2.arff,ECE,4,0.065764,0.052611
gradient_boosting,pc3.arff,pc2.arff,ECE,5,0.078917,0.052611
gradient_boosting,pc3.arff,pc2.arff,ReliabilityScore,1,0.778757,0.838757
gradient_boosting,pc3.arff,pc2.arff,ReliabilityScore,2,0.808757,0.838757
gradient_boosting,pc3.arff,pc2.arff,ReliabilityScore,3,0.838757,0.838757
gradient_boosting,pc3.arff,pc2.arff,ReliabilityScore,4,0.868757,0.838757
gradient_boosting,pc3.arff,pc2.arff,ReliabilityScore,5,0.898757,0.838757
gradient_boosting,pc3.arff,pc4.arff,AUC,1,0.608202,0.668202
gradient_boosting,pc3.arff,pc4.arff,AUC,2,0.638202,0.668202
gradient_boosting,pc3.arff,pc4.arff,AUC,3,0.668202,0.668202
gradient_boosting,pc3.arff,pc4.arff,AUC,4,0.698202,0.668202
gradient_boosting,pc3.arff,pc4.arff,AUC,5,0.728202,0.668202
gradient_boosting,pc3.arff,pc4.arff,F1,1,0.037532,0.075064
gradient_boosting,pc3.arff,pc4.arff,F1,2,0.056298,0.075064
gradient_boosting,pc3.arff,pc4.arff,F1,3,0.075064,0.075064
gradient_boosting,pc3.arff,pc4.arff,F1,4,0.09383,0.075064
gradient_boosting,pc3.arff,pc4.arff,F1,5,0.112596,0.075064
gradient_boosting,pc3.arff,pc4.arff,Precision,1,0.125048,0.185048
gradient_boosting,pc3.arff,pc4.arff,Precision,2,0.155048,0.185048
gradient_boosting,pc3.arff,pc4.arff,Precision,3,0.185048,0.185048
gradient_boosting,pc3.arff,pc4.arff,Precision,4,0.215048,0.185048
gradient_boosting,pc3.arff,pc4.arff,Precision,5,0.245048,0.185048
gradient_boosting,pc3.arff,pc4.arff,Recall,1,0.023595,0.047191
gradient_boosting,pc3.arff,pc4.arff,Recall,2,0.035393,0.047191
gradient_boosting,pc3.arff,pc4.arff,Recall,3,0.047191,0.047191
gradient_boosting,pc3.arff,pc4.arff,Recall,4,0.058989,0.047191
gradient_boosting,pc3.arff,pc4.arff,Recall,5,0.070787,0.047191
gradient_boosting,pc3.arff,pc4.arff,GLR,1,0.220658,0.275822
gradient_boosting,pc3.arff,pc4.arff,GLR,2,0.24824,0.275822
gradient_boosting,pc3.arff,pc4.arff,GLR,3,0.275822,0.275822
gradient_boosting,pc3.arff,pc4.arff,GLR,4,0.303404,0.275822
gradient_boosting,pc3.arff,pc4.arff,GLR,5,0.330986,0.275822
gradient_boosting,pc3.arff,pc4.arff,ECE,1,0.042407,0.084814
gradient_boosting,pc3.arff,pc4.arff,ECE,2,0.063611,0.084814
gradient_boosting,pc3.arff,pc4.arff,ECE,3,0.084814,0.084814
gradient_boosting,pc3.arff,pc4.arff,ECE,4,0.106018,0.084814
gradient_boosting,pc3.arff,pc4.arff,ECE,5,0.127221,0.084814
gradient_boosting,pc3.arff,pc4.arff,ReliabilityScore,1,0.791032,0.851032
gradient_boosting,pc3.arff,pc4.arff,ReliabilityScore,2,0.821032,0.851032
gradient_boosting,pc3.arff,pc4.arff,ReliabilityScore,3,0.851032,0.851032
gradient_boosting,pc3.arff,pc4.arff,ReliabilityScore,4,0.881032,0.851032
gradient_boosting,pc3.arff,pc4.arff,ReliabilityScore,5,0.911032,0.851032
gradient_boosting,pc4.arff,pc1.arff,AUC,1,0.570069,0.630069
gradient_boosting,pc4.arff,pc1.arff,AUC,2,0.600069,0.630069
gradient_boosting,pc4.arff,pc1.arff,AUC,3,0.630069,0.630069
gradient_boosting,pc4.arff,pc1.arff,AUC,4,0.660069,0.630069
gradient_boosting,pc4.arff,pc1.arff,AUC,5,0.690069,0.630069
gradient_boosting,pc4.arff,pc1.arff,F1,1,0.11807,0.17807
gradient_boosting,pc4.arff,pc1.arff,F1,2,0.14807,0.17807
gradient_boosting,pc4.arff,pc1.arff,F1,3,0.17807,0.17807
gradient_boosting,pc4.arff,pc1.arff,F1,4,0.20807,0.17807
gradient_boosting,pc4.arff,pc1.arff,F1,5,0.23807,0.17807
gradient_boosting,pc4.arff,pc1.arff,Precision,1,0.152183,0.212183
gradient_boosting,pc4.arff,pc1.arff,Precision,2,0.182183,0.212183
gradient_boosting,pc4.arff,pc1.arff,Precision,3,0.212183,0.212183
gradient_boosting,pc4.arff,pc1.arff,Precision,4,0.242183,0.212183
gradient_boosting,pc4.arff,pc1.arff,Precision,5,0.272183,0.212183
gradient_boosting,pc4.arff,pc1.arff,Recall,1,0.095844,0.155844
gradient_boosting,pc4.arff,pc1.arff,Recall,2,0.125844,0.155844
gradient_boosting,pc4.arff,pc1.arff,Recall,3,0.155844,0.155844
gradient_boosting,pc4.arff,pc1.arff,Recall,4,0.185844,0.155844
gradient_boosting,pc4.arff,pc1.arff,Recall,5,0.215844,0.155844
gradient_boosting,pc4.arff,pc1.arff,GLR,1,0.165275,0.206594
gradient_boosting,pc4.arff,pc1.arff,GLR,2,0.185935,0.206594
gradient_boosting,pc4.arff,pc1.arff,GLR,3,0.206594,0.206594
gradient_boosting,pc4.arff,pc1.arff,GLR,4,0.227253,0.206594
gradient_boosting,pc4.arff,pc1.arff,GLR,5,0.247913,0.206594
gradient_boosting,pc4.arff,pc1.arff,ECE,1,0.032676,0.065352
gradient_boosting,pc4.arff,pc1.arff,ECE,2,0.049014,0.065352
gradient_boosting,pc4.arff,pc1.arff,ECE,3,0.065352,0.065352
gradient_boosting,pc4.arff,pc1.arff,ECE,4,0.08169,0.065352
gradient_boosting,pc4.arff,pc1.arff,ECE,5,0.098028,0.065352
gradient_boosting,pc4.arff,pc1.arff,ReliabilityScore,1,0.785982,0.845982
gradient_boosting,pc4.arff,pc1.arff,ReliabilityScore,2,0.815982,0.845982
gradient_boosting,pc4.arff,pc1.arff,ReliabilityScore,3,0.845982,0.845982
gradient_boosting,pc4.arff,pc1.arff,ReliabilityScore,4,0.875982,0.845982
gradient_boosting,pc4.arff,pc1.arff,ReliabilityScore,5,0.905982,0.845982
gradient_boosting,pc4.arff,pc2.arff,AUC,1,0.743181,0.803181
gradient_boosting,pc4.arff,pc2.arff,AUC,2,0.773181,0.803181
gradient_boosting,pc4.arff,pc2.arff,AUC,3,0.803181,0.803181
gradient_boosting,pc4.arff,pc2.arff,AUC,4,0.833181,0.803181
gradient_boosting,pc4.arff,pc2.arff,AUC,5,0.863181,0.803181
gradient_boosting,pc4.arff,pc2.arff,F1,1,0.050416,0.100831
gradient_boosting,pc4.arff,pc2.arff,F1,2,0.075623,0.100831
gradient_boosting,pc4.arff,pc2.arff,F1,3,0.100831,0.100831
gradient_boosting,pc4.arff,pc2.arff,F1,4,0.126039,0.100831
gradient_boosting,pc4.arff,pc2.arff,F1,5,0.151247,0.100831
gradient_boosting,pc4.arff,pc2.arff,Precision,1,0.028615,0.05723
gradient_boosting,pc4.arff,pc2.arff,Precision,2,0.042923,0.05723
gradient_boosting,pc4.arff,pc2.arff,Precision,3,0.05723,0.05723
gradient_boosting,pc4.arff,pc2.arff,Precision,4,0.071538,0.05723
gradient_boosting,pc4.arff,pc2.arff,Precision,5,0.085845,0.05723
gradient_boosting,pc4.arff,pc2.arff,Recall,1,0.392174,0.452174
gradient_boosting,pc4.arff,pc2.arff,Recall,2,0.422174,0.452174
gradient_boosting,pc4.arff,pc2.arff,Recall,3,0.452174,0.452174
gradient_boosting,pc4.arff,pc2.arff,Recall,4,0.482174,0.452174
gradient_boosting,pc4.arff,pc2.arff,Recall,5,0.512174,0.452174
gradient_boosting,pc4.arff,pc2.arff,GLR,1,0.095821,0.119776
gradient_boosting,pc4.arff,pc2.arff,GLR,2,0.107798,0.119776
gradient_boosting,pc4.arff,pc2.arff,GLR,3,0.119776,0.119776
